Date,value,Model Code,Model check code
2011-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-02-01,105.1,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-03-01,112.95,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-04-01,111.82,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-05-01,104.36,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-06-01,89.69,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-07-01,93.38,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-09-01,101.54,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2012-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-01-01,105.34,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-02-01,102.61,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-03-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-07-01,104.38,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-08-01,103.06,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-09-01,101.59,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-10-01,98.01,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-11-01,88.36,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2013-12-01,92.47,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-01-01,94.03,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-02-01,99.31,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-03-01,100.36,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-06-01,101.91,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-07-01,101.61,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-08-01,92.87,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-09-01,88.43,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-10-01,83.44,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2014-12-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-03-01,45.89,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-04-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-05-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-06-01,56.96,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-08-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-09-01,41.06,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-10-01,40.83,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2015-12-01,26.47,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-01-01,26.72,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-02-01,28.25,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-03-01,30.07,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-04-01,35.05,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-05-01,39.83,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-06-01,43.22,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-07-01,38.82,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-08-01,40.07,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-09-01,41.35,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-10-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-11-01,42.2,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2016-12-01,46.47,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-03-01,46.39,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-04-01,49.17,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-05-01,44.72,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-06-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-07-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-08-01,47.76,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-09-01,48.06,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-10-01,54.93,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-11-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2017-12-01,60.5,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2018-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2018-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2018-03-01,60.38,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2018-04-01,63.5,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_M/PRICE/ALL,I25499000008.M
2009-01-01,48.74,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2010-01-01,72.97,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2011-01-01,97.91,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2012-01-01,101.53,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2013-01-01,100.01,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2014-01-01,93.11,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2015-01-01,41.84,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2016-01-01,37.46,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2017-01-01,49.18,model://EIA_LCICO_CS/US.OIL.EIA.I25499000008_A/PRICE/ALL,I25499000008.A
2009-01-01,35.41,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-02-01,35.91,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-03-01,48.71,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-04-01,49.82,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-05-01,56.69,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-06-01,64.76,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-07-01,63.14,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-08-01,66.5,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-09-01,67.73,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-10-01,71.74,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-11-01,74.54,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-12-01,72.47,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-01-01,75.78,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-02-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-03-01,79.69,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-04-01,82.33,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-05-01,72.58,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-06-01,71.41,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-07-01,73.66,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-08-01,74.09,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-09-01,73.75,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-10-01,75.96,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-11-01,81.53,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2010-12-01,85.38,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-01-01,88.19,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-02-01,89.93,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-03-01,101.63,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-04-01,109.46,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-05-01,107.52,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-06-01,102.16,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-07-01,96.81,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-08-01,91.87,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-09-01,90.34,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-10-01,91.31,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-11-01,95.38,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2011-12-01,98.07,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-01-01,98.48,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-02-01,95.69,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-03-01,88.8,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-04-01,87.31,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-05-01,86.01,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-06-01,80.87,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-07-01,80.88,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-08-01,82.3,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-09-01,91.92,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-10-01,87.67,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-11-01,85.97,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2012-12-01,78.39,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-01-01,80.49,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-02-01,87.48,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-03-01,86.55,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-04-01,86.95,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-05-01,92.97,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-06-01,91.76,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-07-01,94.96,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-08-01,103.23,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-09-01,101.28,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-10-01,93.38,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-11-01,84.03,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2013-12-01,80.57,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-01-01,80.93,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-02-01,91.25,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-03-01,94.88,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-04-01,93.79,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-05-01,97.06,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-06-01,100.46,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-07-01,97.24,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-08-01,88.7,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-09-01,86.44,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-10-01,80.27,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-11-01,68.32,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2014-12-01,52.01,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-01-01,44.11,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-02-01,45.4,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-03-01,45.13,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-04-01,51.51,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-05-01,57.72,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-06-01,57.62,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-07-01,50.29,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-08-01,44.39,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-09-01,42.33,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-10-01,43.83,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-11-01,44.27,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2015-12-01,37.58,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-01-01,29.17,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-02-01,28.12,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-03-01,34.53,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-04-01,38.3,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-05-01,42.53,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-06-01,46.22,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-07-01,44.75,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-08-01,42.99,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-09-01,43.94,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-10-01,46.75,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-11-01,41.11,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2016-12-01,48.31,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-01-01,48.94,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-02-01,50.94,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-03-01,47.85,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-04-01,48.77,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-05-01,48.62,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-06-01,45.23,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-07-01,45.27,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-08-01,47.44,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-09-01,48.17,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-10-01,51.49,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-11-01,57.58,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2017-12-01,57.99,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2018-01-01,57.22,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2018-02-01,60.89,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2018-03-01,59.46,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2018-04-01,63.0,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2018-05-01,65.1,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_M/PRICE/ALL,I19263000008.M
2009-01-01,59.12,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2010-01-01,76.56,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2011-01-01,96.52,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2012-01-01,87.82,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2013-01-01,90.59,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2014-01-01,85.1,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2015-01-01,47.18,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2016-01-01,40.04,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2017-01-01,50.08,model://EIA_LCICO_CS/US.OIL.EIA.I19263000008_A/PRICE/ALL,I19263000008.A
2009-01-01,33.22,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-02-01,36.04,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-03-01,43.91,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-04-01,49.09,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-05-01,60.75,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-06-01,62.88,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-07-01,63.14,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-08-01,67.07,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-09-01,67.97,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-10-01,74.4,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-11-01,73.06,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2009-12-01,75.5,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-01-01,71.02,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-02-01,76.04,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-03-01,79.72,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-04-01,76.78,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-05-01,70.25,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-06-01,72.37,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-07-01,75.88,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-08-01,73.17,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-09-01,76.18,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-10-01,79.68,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-11-01,84.62,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2010-12-01,87.11,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
2011-01-01,NaN,model://EIA_LCICO_CS/US.OIL.EIA.I17628000008_M/PRICE/ALL,I17628000008.M
