PET.IVE3740008.M,,PET.IVE3740008.A,,PET.IVE2210008.M,,PET.IVE2210008.A,,PET.IUK4990008.M,,PET.IUK4990008.A,,PET.ISA6990008.M,,PET.ISA6990008.A,,PET.ISA4990008.M,,PET.ISA4990008.A,,PET.INI1500008.M,,PET.INI1500008.A,,PET.INI1410008.M,,PET.INI1410008.A,,PET.IMX2830008.M,,PET.IMX2830008.A,,PET.IMX2810008.M,,PET.IMX2810008.A,,PET.IGB0650008.M,,PET.IGB0650008.A,,PET.IEC0500008.M,,PET.IEC0500008.A,,PET.ICA2440008.M,,PET.ICA2440008.A,,PET.ICA2410008.M,,PET.ICA2410008.A,,PET.IAO0300008.M,,PET.IAO0300008.A,,PET.I61339000008.M,,PET.I61339000008.A,,PET.I47799000008.M,,PET.I47799000008.A,,PET.I42144000008.M,,PET.I42144000008.A,,PET.I36100000008.M,,PET.I36100000008.A,,PET.I25499000008.M,,PET.I25499000008.A,,PET.I19263000008.M,,PET.I19263000008.A,,PET.I17628000008.M,,PET.I17628000008.A,,PET.I11025000008.M,,PET.I11025000008.A,
,,,,,,,,,,,,,,,,1990-02-01,18.71,,,1984-07-01,Null,,,,,,,,,,,1990-02-01,15.53,,,,,,,1990-02-01,19.99,,,,,,,1989-06-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1990-01-01,19.73,,,1984-06-01,Null,,,,,,,,,,,1990-01-01,16.82,,,,,,,1990-01-01,Null,,,,,,,1989-05-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-12-01,20.29,,,1984-05-01,30.43,,,,,,,,,,,1989-12-01,16.9,,,,,,,1989-12-01,Null,,,,,,,1989-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-11-01,18.91,,,1984-04-01,Null,,,,,,,,,,,1989-11-01,15.49,,,,,,,1989-11-01,18.13,,,,,,,1989-03-01,14.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-10-01,18.32,,,1984-03-01,Null,,,,,,,,,,,1989-10-01,15.52,,,,,,,1989-10-01,17.74,,,,,,,1989-02-01,13.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-09-01,17.64,,,1984-02-01,31.67,,,,,,,,,,,1989-09-01,14.85,,,,,,,1989-09-01,16.98,,,,,,,1989-01-01,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-08-01,17.12,,,1984-01-01,30.37,,,,,,,,,,,1989-08-01,14.76,,,,,,,1989-08-01,16.9,,,,,,,1988-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-07-01,17.27,,,1983-12-01,30.48,,,,,,,,,,,1989-07-01,15.83,,,,,,,1989-07-01,17.62,,,,,,,1988-11-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-06-01,17.46,,,1983-11-01,31,,,,,,,,,,,1989-06-01,15.78,,,,,,,1989-06-01,17.99,,,,,,,1988-10-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-05-01,17.95,,,1983-10-01,31.05,,,,,,,,,,,1989-05-01,16.27,,,,,,,1989-05-01,18.73,,,,,,,1988-09-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-04-01,19.64,,,1983-09-01,31.12,,,,,,,,,,,1989-04-01,16.26,,,,,,,1989-04-01,19.46,,,,,,,1988-08-01,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-03-01,18.2,,,1983-08-01,31.89,,,,,,,,,,,1989-03-01,13.86,,,,,,,1989-03-01,17.04,,,,,,,1988-07-01,12.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-02-01,16.93,,,1983-07-01,Null,,,,,,,,,,,1989-02-01,12.89,,,,,,,1989-02-01,16.92,,,,,,,1988-06-01,13.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1989-01-01,16.4,,,1983-06-01,30.96,,,,,,,,,,,1989-01-01,12.86,,,,,,,1989-01-01,15.54,,,,,,,1988-05-01,14.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-12-01,14.99,,,1983-05-01,30.9,,,,,,,,,,,1988-12-01,10.99,,,,,,,1988-12-01,12.92,,,,,,,1988-04-01,13.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-11-01,12.49,,,1983-04-01,Null,,,,,,,,,,,1988-11-01,9.52,,,,,,,1988-11-01,11.55,,,,,,,1988-03-01,12.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-10-01,12.33,,,1983-03-01,Null,,,,,,,,,,,1988-10-01,9.25,,,,,,,1988-10-01,12.35,,,,,,,1988-02-01,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-09-01,12.94,,,1983-02-01,Null,,,,,,,,,,,1988-09-01,11.3,,,,,,,1988-09-01,13.1,,,,,,,1988-01-01,13.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-08-01,14.41,,,1983-01-01,Null,,,,,,,,,,,1988-08-01,12.02,,,,,,,1988-08-01,Null,,,,,,,1987-12-01,15.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-07-01,14.11,,,,,,,,,,,,,,,1988-07-01,11.65,,,,,,,1988-07-01,14.34,,,,,,,1987-11-01,16.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-06-01,14.23,,,,,,,,,,,,,,,1988-06-01,12.49,,,,,,,1988-06-01,14.74,,,,,,,1987-10-01,16.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-05-01,15.22,,,,,,,,,,,,,,,1988-05-01,13.47,,,,,,,1988-05-01,Null,,,,,,,1987-09-01,17.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-04-01,14.91,,,,,,,,,,,,,,,1988-04-01,13.04,,,,,,,1988-04-01,Null,,,,,,,1987-08-01,18.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-03-01,14.08,,,,,,,,,,,,,,,1988-03-01,11.04,,,,,,,1988-03-01,14.56,,,,,,,1987-07-01,17.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-02-01,14.21,,,,,,,,,,,,,,,1988-02-01,12.36,,,,,,,1988-02-01,Null,,,,,,,1987-06-01,16.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1988-01-01,14.24,,,,,,,,,,,,,,,1988-01-01,12.18,,,,,,,1988-01-01,15.63,,,,,,,1987-05-01,16.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-12-01,16.98,,,,,,,,,,,,,,,1987-12-01,11.7,,,,,,,1987-12-01,Null,,,,,,,1987-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-11-01,Null,,,,,,,,,,,,,,,1987-11-01,15.17,,,,,,,1987-11-01,Null,,,,,,,1987-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-10-01,18.3,,,,,,,,,,,,,,,1987-10-01,16.21,,,,,,,1987-10-01,18.33,,,,,,,1987-02-01,14.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-09-01,Null,,,,,,,,,,,,,,,1987-09-01,15.96,,,,,,,1987-09-01,18.34,,,,,,,1987-01-01,13.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-08-01,18.51,,,,,,,,,,,,,,,1987-08-01,17.45,,,,,,,1987-08-01,Null,,,,,,,1986-12-01,11.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-07-01,Null,,,,,,,,,,,,,,,1987-07-01,18.33,,,,,,,1987-07-01,Null,,,,,,,1986-11-01,11.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-06-01,Null,,,,,,,,,,,,,,,1987-06-01,17.63,,,,,,,1987-06-01,Null,,,,,,,1986-10-01,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-05-01,Null,,,,,,,,,,,,,,,1987-05-01,17.55,,,,,,,1987-05-01,Null,,,,,,,1986-09-01,11.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-04-01,Null,,,,,,,,,,,,,,,1987-04-01,16.15,,,,,,,1987-04-01,Null,,,,,,,1986-08-01,11.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-03-01,Null,,,,,,,,,,,,,,,1987-03-01,15.31,,,,,,,1987-03-01,Null,,,,,,,1986-07-01,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-02-01,18.23,,,,,,,,,,,,,,,1987-02-01,14.81,,,,,,,1987-02-01,17.74,,,,,,,1986-06-01,11.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1987-01-01,16.44,,,,,,,,,,,,,,,1987-01-01,15.17,,,,,,,1987-01-01,17.18,,,,,,,1986-05-01,11.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-12-01,15.81,,,,,,,,,,,,,,,1986-12-01,11.91,,,,,,,1986-12-01,14.67,,,,,,,1986-04-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-11-01,14.01,,,,,,,,,,,,,,,1986-11-01,11.27,,,,,,,1986-11-01,13.58,,,,,,,1986-03-01,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-10-01,12.9,,,,,,,,,,,,,,,1986-10-01,11.26,,,,,,,1986-10-01,13.19,,,,,,,1986-02-01,15.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-09-01,12.36,,,,,,,,,,,,,,,1986-09-01,11.05,,,,,,,1986-09-01,12.71,,,,,,,1986-01-01,22.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-08-01,12.06,,,,,,,,,,,,,,,1986-08-01,9.96,,,,,,,1986-08-01,11.05,,,,,,,1985-12-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-07-01,10.76,,,,,,,,,,,,,,,1986-07-01,8.14,,,,,,,1986-07-01,10.38,,,,,,,1985-11-01,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-06-01,11.29,,,,,,,,,,,,,,,1986-06-01,9.39,,,,,,,1986-06-01,11.95,,,,,,,1985-10-01,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-05-01,12.59,,,,,,,,,,,,,,,1986-05-01,9.71,,,,,,,1986-05-01,13.42,,,,,,,1985-09-01,25.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-04-01,13.71,,,,,,,,,,,,,,,1986-04-01,9.69,,,,,,,1986-04-01,12.44,,,,,,,1985-08-01,25.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-03-01,14.4,,,,,,,,,,,,,,,1986-03-01,11.06,,,,,,,1986-03-01,Null,,,,,,,1985-07-01,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-02-01,14.54,,,,,,,,,,,,,,,1986-02-01,14.27,,,,,,,1986-02-01,15.84,,,,,,,1985-06-01,25.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1986-01-01,14.84,,,,,,,,,,,,,,,1986-01-01,19.62,,,,,,,1986-01-01,24.69,,,,,,,1985-05-01,24.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-12-01,22.49,,,,,,,,,,,,,,,1985-12-01,22.4,,,,,,,1985-12-01,25.9,,,,,,,1985-04-01,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-11-01,24.54,,,,,,,,,,,,,,,1985-11-01,23.5,,,,,,,1985-11-01,27.42,,,,,,,1985-03-01,24.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-10-01,27.15,,,,,,,,,,,,,,,1985-10-01,23.83,,,,,,,1985-10-01,27.13,,,,,,,1985-02-01,22.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-09-01,Null,,,,,,,,,,,,,,,1985-09-01,23.81,,,,,,,1985-09-01,27.36,,,,,,,1985-01-01,24.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-08-01,Null,,,,,,,,,,,,,,,1985-08-01,23.78,,,,,,,1985-08-01,26.56,,,,,,,1984-12-01,25.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-07-01,Null,,,,,,,,,,,,,,,1985-07-01,23.82,,,,,,,1985-07-01,26.24,,,,,,,1984-11-01,25.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-06-01,Null,,,,,,,,,,,,,,,1985-06-01,24.31,,,,,,,1985-06-01,26.48,,,,,,,1984-10-01,25.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-05-01,Null,,,,,,,,,,,,,,,1985-05-01,25.8,,,,,,,1985-05-01,27.6,,,,,,,1984-09-01,25.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-04-01,Null,,,,,,,,,,,,,,,1985-04-01,25.78,,,,,,,1985-04-01,27.87,,,,,,,1984-08-01,25.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-03-01,Null,,,,,,,,,,,,,,,1985-03-01,25.86,,,,,,,1985-03-01,27.53,,,,,,,1984-07-01,25.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-02-01,Null,,,,,,,,,,,,,,,1985-02-01,25.9,,,,,,,1985-02-01,27.21,,,,,,,1984-06-01,24.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1985-01-01,Null,,,,,,,,,,,,,,,1985-01-01,25.88,,,,,,,1985-01-01,Null,,,,,,,1984-05-01,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-12-01,Null,,,,,,,,,,,,,,,1984-12-01,25.92,,,,,,,1984-12-01,27.41,,,,,,,1984-04-01,24.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-11-01,Null,,,,,,,,,,,,,,,1984-11-01,25.77,,,,,,,1984-11-01,27.94,,,,,,,1984-03-01,24.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-10-01,Null,,,,,,,,,,,,,,,1984-10-01,25.82,,,,,,,1984-10-01,Null,,,,,,,1984-02-01,25.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-09-01,Null,,,,,,,,,,,,,,,1984-09-01,25.83,,,,,,,1984-09-01,28.51,,,,,,,1984-01-01,25.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-08-01,Null,,,,,,,,,,,,,,,1984-08-01,25.86,,,,,,,1984-08-01,28.92,,,,,,,1983-12-01,25.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-07-01,Null,,,,,,,,,,,,,,,1984-07-01,25.91,,,,,,,1984-07-01,29.05,,,,,,,1983-11-01,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-06-01,30.45,,,,,,,,,,,,,,,1984-06-01,26.18,,,,,,,1984-06-01,29.12,,,,,,,1983-10-01,25.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-05-01,Null,,,,,,,,,,,,,,,1984-05-01,26.05,,,,,,,1984-05-01,29.28,,,,,,,1983-09-01,25.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-04-01,Null,,,,,,,,,,,,,,,1984-04-01,25.58,,,,,,,1984-04-01,29.52,,,,,,,1983-08-01,25.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-03-01,Null,,,,,,,,,,,,,,,1984-03-01,25.65,,,,,,,1984-03-01,29.22,,,,,,,1983-07-01,25.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-02-01,Null,,,,,,,,,,,,,,,1984-02-01,25.81,,,,,,,1984-02-01,29.15,,,,,,,1983-06-01,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1984-01-01,Null,,,,,,,,,,,,,,,1984-01-01,25.77,,,,,,,1984-01-01,28.25,,,,,,,1983-05-01,23.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-12-01,Null,,,,,,,,,,,,,,,1983-12-01,25.77,,,,,,,1983-12-01,28.13,,,,,,,1983-04-01,24.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-11-01,Null,,,,,,,,,,,,,,,1983-11-01,25.58,,,,,,,1983-11-01,28.64,,,,,,,1983-03-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-10-01,30.86,,,,,,,,,,,,,,,1983-10-01,25.57,,,,,,,1983-10-01,29.35,,,,,,,1983-02-01,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-09-01,30.77,,,,,,,,,,,,,,,1983-09-01,24.66,,,,,,,1983-09-01,29.85,,,,,,,1983-01-01,27.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-08-01,30.56,,,,,,,,,,,,,,,1983-08-01,24.71,,,,,,,1983-08-01,29.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-07-01,Null,,,,,,,,,,,,,,,1983-07-01,23.68,,,,,,,1983-07-01,29.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-06-01,Null,,,,,,,,,,,,,,,1983-06-01,23.82,,,,,,,1983-06-01,29.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-05-01,Null,,,,,,,,,,,,,,,1983-05-01,23.64,,,,,,,1983-05-01,28.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-04-01,Null,,,,,,,,,,,,,,,1983-04-01,23.55,,,,,,,1983-04-01,28.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-03-01,Null,,,,,,,,,,,,,,,1983-03-01,23.7,,,,,,,1983-03-01,27.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-02-01,Null,,,,,,,,,,,,,,,1983-02-01,24.71,,,,,,,1983-02-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1983-01-01,Null,,,,,,,,,,,,,,,1983-01-01,25.7,,,,,,,1983-01-01,Null,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
